decision_action_routing_id,decision_package_id,action_id,action_name,action_eligibility_status,action_reason,prerequisite_count,blocking_condition_count,audit_required,management_selection_required,readiness_status,blocking_gate_affected
DAR-FF5F6430,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,A009,Request Stakeholder Review,Not Applicable,No eligibility rule defined for Request Stakeholder Review under Requires Budget Data,0,0,True,True,Requires Budget Data,
DAR-FF5F6430,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,A010,Proceed to Limited-Trial Consideration,Blocked,Governed eligibility for Requires Budget Data,1,1,True,True,Requires Budget Data,Budget Gate
DAR-FF5F6430,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,A011,Continue Monitoring,Not Applicable,No eligibility rule defined for Continue Monitoring under Requires Budget Data,0,0,True,True,Requires Budget Data,
DAR-FF5F6430,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,A012,Escalate for Immediate Management Attention,Not Applicable,No eligibility rule defined for Escalate for Immediate Management Attention under Requires Budget Data,0,0,True,True,Requires Budget Data,
DAR-FF5F6430,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,A013,Defer Decision,Allowed,Governed eligibility for Requires Budget Data,0,1,True,True,Requires Budget Data,
DAR-FF5F6430,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,A014,Reject Decision Use,Not Applicable,No eligibility rule defined for Reject Decision Use under Requires Budget Data,0,0,True,True,Requires Budget Data,
DAR-FF5F6430,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,A015,Request Evidence Completion,Not Applicable,No eligibility rule defined for Request Evidence Completion under Requires Budget Data,0,0,True,True,Requires Budget Data,
DAR-FF5F6430,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,A016,Request Lineage Completion,Not Applicable,No eligibility rule defined for Request Lineage Completion under Requires Budget Data,0,0,True,True,Requires Budget Data,
DAR-FF5F6430,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,A017,Route to Non-Quantitative Review,Not Applicable,No eligibility rule defined for Route to Non-Quantitative Review under Requires Budget Data,0,0,True,True,Requires Budget Data,
DAR-FF5F6430,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,A018,No Action - Monitoring Continues,Not Applicable,No eligibility rule defined for No Action - Monitoring Continues under Requires Budget Data,0,0,True,True,Requires Budget Data,
DAR-83301395,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,A001,Review Integrated Decision Package,Allowed,Governed eligibility for Ready for Integrated Management Review,0,1,True,True,Ready for Integrated Management Review,
DAR-83301395,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,A002,Compare Scenario Options,Allowed,Governed eligibility for Ready for Integrated Management Review,0,1,True,True,Ready for Integrated Management Review,
DAR-83301395,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,A003,Validate Assumptions,Not Applicable,No eligibility rule defined for Validate Assumptions under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-83301395,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,A004,Validate Baseline,Not Applicable,No eligibility rule defined for Validate Baseline under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-83301395,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,A005,Validate Financial Inputs,Not Applicable,No eligibility rule defined for Validate Financial Inputs under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-83301395,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,A006,Validate Benefit Assumptions,Not Applicable,No eligibility rule defined for Validate Benefit Assumptions under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-83301395,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,A007,Provide Budget Information,Not Applicable,No eligibility rule defined for Provide Budget Information under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-83301395,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,A008,Request Additional Scenario,Not Applicable,No eligibility rule defined for Request Additional Scenario under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-83301395,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,A009,Request Stakeholder Review,Allowed,Governed eligibility for Ready for Integrated Management Review,0,1,True,True,Ready for Integrated Management Review,
DAR-83301395,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,A010,Proceed to Limited-Trial Consideration,Allowed with Conditions,Governed eligibility for Ready for Integrated Management Review,1,1,True,True,Ready for Integrated Management Review,
DAR-83301395,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,A011,Continue Monitoring,Not Applicable,No eligibility rule defined for Continue Monitoring under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-83301395,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,A012,Escalate for Immediate Management Attention,Allowed with Conditions,Governed eligibility for Ready for Integrated Management Review,0,1,True,True,Ready for Integrated Management Review,
DAR-83301395,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,A013,Defer Decision,Allowed,Governed eligibility for Ready for Integrated Management Review,0,1,True,True,Ready for Integrated Management Review,
DAR-83301395,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,A014,Reject Decision Use,Allowed,Governed eligibility for Ready for Integrated Management Review,0,1,True,True,Ready for Integrated Management Review,
DAR-83301395,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,A015,Request Evidence Completion,Not Applicable,No eligibility rule defined for Request Evidence Completion under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-83301395,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,A016,Request Lineage Completion,Not Applicable,No eligibility rule defined for Request Lineage Completion under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-83301395,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,A017,Route to Non-Quantitative Review,Not Applicable,No eligibility rule defined for Route to Non-Quantitative Review under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-83301395,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,A018,No Action - Monitoring Continues,Not Applicable,No eligibility rule defined for No Action - Monitoring Continues under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-8F58D4A6,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,A001,Review Integrated Decision Package,Not Applicable,No eligibility rule defined for Review Integrated Decision Package under Requires Assumption Validation,0,0,True,True,Requires Assumption Validation,
DAR-8F58D4A6,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,A002,Compare Scenario Options,Not Applicable,No eligibility rule defined for Compare Scenario Options under Requires Assumption Validation,0,0,True,True,Requires Assumption Validation,
DAR-8F58D4A6,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,A003,Validate Assumptions,Allowed,Governed eligibility for Requires Assumption Validation,0,1,True,True,Requires Assumption Validation,
DAR-8F58D4A6,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,A004,Validate Baseline,Not Applicable,No eligibility rule defined for Validate Baseline under Requires Assumption Validation,0,0,True,True,Requires Assumption Validation,
DAR-8F58D4A6,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,A005,Validate Financial Inputs,Not Applicable,No eligibility rule defined for Validate Financial Inputs under Requires Assumption Validation,0,0,True,True,Requires Assumption Validation,
DAR-8F58D4A6,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,A006,Validate Benefit Assumptions,Not Applicable,No eligibility rule defined for Validate Benefit Assumptions under Requires Assumption Validation,0,0,True,True,Requires Assumption Validation,
DAR-8F58D4A6,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,A007,Provide Budget Information,Not Applicable,No eligibility rule defined for Provide Budget Information under Requires Assumption Validation,0,0,True,True,Requires Assumption Validation,
DAR-8F58D4A6,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,A008,Request Additional Scenario,Allowed,Governed eligibility for Requires Assumption Validation,0,1,True,True,Requires Assumption Validation,
DAR-8F58D4A6,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,A009,Request Stakeholder Review,Allowed,Governed eligibility for Requires Assumption Validation,0,1,True,True,Requires Assumption Validation,
DAR-8F58D4A6,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,A010,Proceed to Limited-Trial Consideration,Blocked,Governed eligibility for Requires Assumption Validation,1,1,True,True,Requires Assumption Validation,Assumption Gate
DAR-8F58D4A6,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,A011,Continue Monitoring,Allowed,Governed eligibility for Requires Assumption Validation,0,1,True,True,Requires Assumption Validation,
DAR-8F58D4A6,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,A012,Escalate for Immediate Management Attention,Allowed with Conditions,Governed eligibility for Requires Assumption Validation,0,1,True,True,Requires Assumption Validation,
DAR-8F58D4A6,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,A013,Defer Decision,Allowed,Governed eligibility for Requires Assumption Validation,0,1,True,True,Requires Assumption Validation,
DAR-8F58D4A6,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,A014,Reject Decision Use,Not Applicable,No eligibility rule defined for Reject Decision Use under Requires Assumption Validation,0,0,True,True,Requires Assumption Validation,
DAR-8F58D4A6,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,A015,Request Evidence Completion,Not Applicable,No eligibility rule defined for Request Evidence Completion under Requires Assumption Validation,0,0,True,True,Requires Assumption Validation,
DAR-8F58D4A6,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,A016,Request Lineage Completion,Not Applicable,No eligibility rule defined for Request Lineage Completion under Requires Assumption Validation,0,0,True,True,Requires Assumption Validation,
DAR-8F58D4A6,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,A017,Route to Non-Quantitative Review,Not Applicable,No eligibility rule defined for Route to Non-Quantitative Review under Requires Assumption Validation,0,0,True,True,Requires Assumption Validation,
DAR-8F58D4A6,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,A018,No Action - Monitoring Continues,Not Applicable,No eligibility rule defined for No Action - Monitoring Continues under Requires Assumption Validation,0,0,True,True,Requires Assumption Validation,
DAR-CD88FFF7,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,A001,Review Integrated Decision Package,Not Applicable,No eligibility rule defined for Review Integrated Decision Package under Requires Assumption Validation,0,0,True,True,Requires Assumption Validation,
DAR-CD88FFF7,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,A002,Compare Scenario Options,Not Applicable,No eligibility rule defined for Compare Scenario Options under Requires Assumption Validation,0,0,True,True,Requires Assumption Validation,
DAR-CD88FFF7,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,A003,Validate Assumptions,Allowed,Governed eligibility for Requires Assumption Validation,0,1,True,True,Requires Assumption Validation,
DAR-CD88FFF7,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,A004,Validate Baseline,Not Applicable,No eligibility rule defined for Validate Baseline under Requires Assumption Validation,0,0,True,True,Requires Assumption Validation,
DAR-CD88FFF7,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,A005,Validate Financial Inputs,Not Applicable,No eligibility rule defined for Validate Financial Inputs under Requires Assumption Validation,0,0,True,True,Requires Assumption Validation,
DAR-CD88FFF7,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,A006,Validate Benefit Assumptions,Not Applicable,No eligibility rule defined for Validate Benefit Assumptions under Requires Assumption Validation,0,0,True,True,Requires Assumption Validation,
DAR-CD88FFF7,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,A007,Provide Budget Information,Not Applicable,No eligibility rule defined for Provide Budget Information under Requires Assumption Validation,0,0,True,True,Requires Assumption Validation,
DAR-CD88FFF7,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,A008,Request Additional Scenario,Allowed,Governed eligibility for Requires Assumption Validation,0,1,True,True,Requires Assumption Validation,
DAR-CD88FFF7,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,A009,Request Stakeholder Review,Allowed,Governed eligibility for Requires Assumption Validation,0,1,True,True,Requires Assumption Validation,
DAR-CD88FFF7,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,A010,Proceed to Limited-Trial Consideration,Blocked,Governed eligibility for Requires Assumption Validation,1,1,True,True,Requires Assumption Validation,Assumption Gate
DAR-CD88FFF7,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,A011,Continue Monitoring,Allowed,Governed eligibility for Requires Assumption Validation,0,1,True,True,Requires Assumption Validation,
DAR-CD88FFF7,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,A012,Escalate for Immediate Management Attention,Allowed with Conditions,Governed eligibility for Requires Assumption Validation,0,1,True,True,Requires Assumption Validation,
DAR-CD88FFF7,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,A013,Defer Decision,Allowed,Governed eligibility for Requires Assumption Validation,0,1,True,True,Requires Assumption Validation,
DAR-CD88FFF7,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,A014,Reject Decision Use,Not Applicable,No eligibility rule defined for Reject Decision Use under Requires Assumption Validation,0,0,True,True,Requires Assumption Validation,
DAR-CD88FFF7,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,A015,Request Evidence Completion,Not Applicable,No eligibility rule defined for Request Evidence Completion under Requires Assumption Validation,0,0,True,True,Requires Assumption Validation,
DAR-CD88FFF7,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,A016,Request Lineage Completion,Not Applicable,No eligibility rule defined for Request Lineage Completion under Requires Assumption Validation,0,0,True,True,Requires Assumption Validation,
DAR-CD88FFF7,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,A017,Route to Non-Quantitative Review,Not Applicable,No eligibility rule defined for Route to Non-Quantitative Review under Requires Assumption Validation,0,0,True,True,Requires Assumption Validation,
DAR-CD88FFF7,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,A018,No Action - Monitoring Continues,Not Applicable,No eligibility rule defined for No Action - Monitoring Continues under Requires Assumption Validation,0,0,True,True,Requires Assumption Validation,
DAR-45B20F4B,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,A001,Review Integrated Decision Package,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-45B20F4B,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,A002,Compare Scenario Options,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-45B20F4B,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,A003,Validate Assumptions,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-45B20F4B,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,A004,Validate Baseline,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-45B20F4B,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,A005,Validate Financial Inputs,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-45B20F4B,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,A006,Validate Benefit Assumptions,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-45B20F4B,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,A007,Provide Budget Information,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-45B20F4B,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,A008,Request Additional Scenario,Not Applicable,No eligibility rule defined for Request Additional Scenario under Ready with Conditions,0,0,True,True,Ready with Conditions,
DAR-45B20F4B,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,A009,Request Stakeholder Review,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-45B20F4B,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,A010,Proceed to Limited-Trial Consideration,Allowed with Conditions,Governed eligibility for Ready with Conditions,1,1,True,True,Ready with Conditions,Any Mandatory Gate Failed
DAR-45B20F4B,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,A011,Continue Monitoring,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-45B20F4B,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,A012,Escalate for Immediate Management Attention,Not Applicable,No eligibility rule defined for Escalate for Immediate Management Attention under Ready with Conditions,0,0,True,True,Ready with Conditions,
DAR-45B20F4B,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,A013,Defer Decision,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-45B20F4B,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,A014,Reject Decision Use,Not Applicable,No eligibility rule defined for Reject Decision Use under Ready with Conditions,0,0,True,True,Ready with Conditions,
DAR-45B20F4B,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,A015,Request Evidence Completion,Not Applicable,No eligibility rule defined for Request Evidence Completion under Ready with Conditions,0,0,True,True,Ready with Conditions,
DAR-45B20F4B,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,A016,Request Lineage Completion,Not Applicable,No eligibility rule defined for Request Lineage Completion under Ready with Conditions,0,0,True,True,Ready with Conditions,
DAR-45B20F4B,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,A017,Route to Non-Quantitative Review,Not Applicable,No eligibility rule defined for Route to Non-Quantitative Review under Ready with Conditions,0,0,True,True,Ready with Conditions,
DAR-45B20F4B,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,A018,No Action - Monitoring Continues,Not Applicable,No eligibility rule defined for No Action - Monitoring Continues under Ready with Conditions,0,0,True,True,Ready with Conditions,
DAR-1F3A5A77,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,A001,Review Integrated Decision Package,Not Applicable,No eligibility rule defined for Review Integrated Decision Package under Requires Assumption Validation,0,0,True,True,Requires Assumption Validation,
DAR-1F3A5A77,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,A002,Compare Scenario Options,Not Applicable,No eligibility rule defined for Compare Scenario Options under Requires Assumption Validation,0,0,True,True,Requires Assumption Validation,
DAR-1F3A5A77,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,A003,Validate Assumptions,Allowed,Governed eligibility for Requires Assumption Validation,0,1,True,True,Requires Assumption Validation,
DAR-1F3A5A77,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,A004,Validate Baseline,Not Applicable,No eligibility rule defined for Validate Baseline under Requires Assumption Validation,0,0,True,True,Requires Assumption Validation,
DAR-1F3A5A77,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,A005,Validate Financial Inputs,Not Applicable,No eligibility rule defined for Validate Financial Inputs under Requires Assumption Validation,0,0,True,True,Requires Assumption Validation,
DAR-1F3A5A77,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,A006,Validate Benefit Assumptions,Not Applicable,No eligibility rule defined for Validate Benefit Assumptions under Requires Assumption Validation,0,0,True,True,Requires Assumption Validation,
DAR-1F3A5A77,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,A007,Provide Budget Information,Not Applicable,No eligibility rule defined for Provide Budget Information under Requires Assumption Validation,0,0,True,True,Requires Assumption Validation,
DAR-1F3A5A77,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,A008,Request Additional Scenario,Allowed,Governed eligibility for Requires Assumption Validation,0,1,True,True,Requires Assumption Validation,
DAR-1F3A5A77,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,A009,Request Stakeholder Review,Allowed,Governed eligibility for Requires Assumption Validation,0,1,True,True,Requires Assumption Validation,
DAR-1F3A5A77,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,A010,Proceed to Limited-Trial Consideration,Blocked,Governed eligibility for Requires Assumption Validation,1,1,True,True,Requires Assumption Validation,Assumption Gate
DAR-1F3A5A77,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,A011,Continue Monitoring,Allowed,Governed eligibility for Requires Assumption Validation,0,1,True,True,Requires Assumption Validation,
DAR-1F3A5A77,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,A012,Escalate for Immediate Management Attention,Allowed with Conditions,Governed eligibility for Requires Assumption Validation,0,1,True,True,Requires Assumption Validation,
DAR-1F3A5A77,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,A013,Defer Decision,Allowed,Governed eligibility for Requires Assumption Validation,0,1,True,True,Requires Assumption Validation,
DAR-1F3A5A77,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,A014,Reject Decision Use,Not Applicable,No eligibility rule defined for Reject Decision Use under Requires Assumption Validation,0,0,True,True,Requires Assumption Validation,
DAR-1F3A5A77,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,A015,Request Evidence Completion,Not Applicable,No eligibility rule defined for Request Evidence Completion under Requires Assumption Validation,0,0,True,True,Requires Assumption Validation,
DAR-1F3A5A77,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,A016,Request Lineage Completion,Not Applicable,No eligibility rule defined for Request Lineage Completion under Requires Assumption Validation,0,0,True,True,Requires Assumption Validation,
DAR-1F3A5A77,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,A017,Route to Non-Quantitative Review,Not Applicable,No eligibility rule defined for Route to Non-Quantitative Review under Requires Assumption Validation,0,0,True,True,Requires Assumption Validation,
DAR-1F3A5A77,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,A018,No Action - Monitoring Continues,Not Applicable,No eligibility rule defined for No Action - Monitoring Continues under Requires Assumption Validation,0,0,True,True,Requires Assumption Validation,
DAR-49CFA213,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,A001,Review Integrated Decision Package,Blocked,Governed eligibility for Requires Evidence Completion,1,1,True,True,Requires Evidence Completion,Evidence Gate
DAR-49CFA213,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,A002,Compare Scenario Options,Not Applicable,No eligibility rule defined for Compare Scenario Options under Requires Evidence Completion,0,0,True,True,Requires Evidence Completion,
DAR-49CFA213,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,A003,Validate Assumptions,Not Applicable,No eligibility rule defined for Validate Assumptions under Requires Evidence Completion,0,0,True,True,Requires Evidence Completion,
DAR-49CFA213,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,A004,Validate Baseline,Not Applicable,No eligibility rule defined for Validate Baseline under Requires Evidence Completion,0,0,True,True,Requires Evidence Completion,
DAR-49CFA213,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,A005,Validate Financial Inputs,Not Applicable,No eligibility rule defined for Validate Financial Inputs under Requires Evidence Completion,0,0,True,True,Requires Evidence Completion,
DAR-49CFA213,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,A006,Validate Benefit Assumptions,Not Applicable,No eligibility rule defined for Validate Benefit Assumptions under Requires Evidence Completion,0,0,True,True,Requires Evidence Completion,
DAR-49CFA213,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,A007,Provide Budget Information,Not Applicable,No eligibility rule defined for Provide Budget Information under Requires Evidence Completion,0,0,True,True,Requires Evidence Completion,
DAR-49CFA213,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,A008,Request Additional Scenario,Not Applicable,No eligibility rule defined for Request Additional Scenario under Requires Evidence Completion,0,0,True,True,Requires Evidence Completion,
DAR-49CFA213,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,A009,Request Stakeholder Review,Allowed,Governed eligibility for Requires Evidence Completion,0,1,True,True,Requires Evidence Completion,
DAR-49CFA213,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,A010,Proceed to Limited-Trial Consideration,Not Applicable,No eligibility rule defined for Proceed to Limited-Trial Consideration under Requires Evidence Completion,0,0,True,True,Requires Evidence Completion,
DAR-49CFA213,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,A011,Continue Monitoring,Allowed,Governed eligibility for Requires Evidence Completion,0,1,True,True,Requires Evidence Completion,
DAR-49CFA213,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,A012,Escalate for Immediate Management Attention,Not Applicable,No eligibility rule defined for Escalate for Immediate Management Attention under Requires Evidence Completion,0,0,True,True,Requires Evidence Completion,
DAR-49CFA213,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,A013,Defer Decision,Allowed,Governed eligibility for Requires Evidence Completion,0,1,True,True,Requires Evidence Completion,
DAR-49CFA213,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,A014,Reject Decision Use,Not Applicable,No eligibility rule defined for Reject Decision Use under Requires Evidence Completion,0,0,True,True,Requires Evidence Completion,
DAR-49CFA213,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,A015,Request Evidence Completion,Allowed,Governed eligibility for Requires Evidence Completion,0,1,True,True,Requires Evidence Completion,
DAR-49CFA213,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,A016,Request Lineage Completion,Not Applicable,No eligibility rule defined for Request Lineage Completion under Requires Evidence Completion,0,0,True,True,Requires Evidence Completion,
DAR-49CFA213,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,A017,Route to Non-Quantitative Review,Not Applicable,No eligibility rule defined for Route to Non-Quantitative Review under Requires Evidence Completion,0,0,True,True,Requires Evidence Completion,
DAR-49CFA213,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,A018,No Action - Monitoring Continues,Not Applicable,No eligibility rule defined for No Action - Monitoring Continues under Requires Evidence Completion,0,0,True,True,Requires Evidence Completion,
DAR-B79D3655,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,A001,Review Integrated Decision Package,Allowed,Governed eligibility for Ready for Integrated Management Review,0,1,True,True,Ready for Integrated Management Review,
